 db  | insee |   id    |    cea     |                         name                          | l5_insee | delta 
 RAN | 33236 | 3964559 | 3323622HZG | AVENUE DU MARTIN PECHEUR                              | 33236    | -
 RAN | 33236 | 3964566 | 3323622HZH | AVENUE DES AIGRETTES                                  | 33236    | -
 RAN | 33236 | 3964600 | 3323622HZS | ALLEE NAUTILUS                                        | 33236    | -
 RAN | 33236 | 4114844 | 3323622IM2 | ALLEE DE BELISAIRE                                    | 33236    | -
 RAN | 33236 | 4144265 | 3323622INN | ALLEE LAGUEYTE                                        | 33236    | -
 RAN | 33236 | 4144269 | 3323622INP | ALLEE DE LA MORDOREE                                  | 33236    | -
 RAN | 33236 | 4177753 | 3323622IS3 | ALLEE JEAN CHASSELOUP                                 | 33236    | -
 RAN | 33236 | 4192397 | 3323622ITA | PLACE MICHEL MARTIN                                   | 33236    | -
 RAN | 33236 | 4192401 | 3323622ITB | ALLEE DU MATOUCAT                                     | 33236    | -
 RAN | 33236 | 4200067 | 3323622M3M | RUE JOSEPH LE TREQUESSER                              | 33236    | -
 RAN | 33236 | 4209181 | 3323622NZE | ROUTE FORESTIERE DU TRUC VERT                         | 33236    | -
 RAN | 33236 | 4218265 | 3323622P3X | SQUARE GERARD BLASQUEZ                                | 33236    | -
 RAN | 33236 | 4246858 | 3323622PL7 | LOTISSEMENT LA CHENERAIE                              | 33236    | -
 RAN | 33236 | 4255990 | 3323622PLT | RUE DE MADONNE                                        | 33236    | -
 RAN | 33236 | 4274986 | 3323622PLU | ALLEE DES BOBINS                                      | 33236    | -
